,t,z,csim,csim2,cvar,cvar2
59,1.0,59.0,0.5492300175428828,0.0,0.7123383497556923,0.0
60,1.0,60.0,0.5383865120608463,0.0,0.7223565625950827,0.0
61,1.0,61.0,0.5273825512406117,0.0,0.7313005100217752,0.0
62,1.0,62.0,0.5162547649076299,0.0,0.739174990586331,0.0
63,1.0,63.0,0.5050373158112799,0.0,0.7459898032081385,0.0
64,1.0,64.0,0.49376194512194654,0.0,0.7517597529843176,0.0
65,1.0,65.0,0.48245803314811225,0.0,0.756505083607692,0.0
66,1.0,66.0,0.47115267191321736,0.0,0.7602511084419508,0.0
67,1.0,67.0,0.4598707472840681,0.0,0.7630262753143586,0.0
68,1.0,68.0,0.4486350279264467,0.0,0.7648598316292567,0.0
69,1.0,69.0,0.4374662595627189,0.0,0.7657815606184516,0.0
70,1.0,70.0,0.4263832623478787,0.0,0.7658244712642226,0.0
71,1.0,71.0,0.415403030633678,0.0,0.7650276421790252,0.0
72,1.0,72.0,0.4045408330831065,0.0,0.7634348105181863,0.0
73,1.0,73.0,0.39381031280181844,0.0,0.7610879402954033,0.0
74,1.0,74.0,0.3832235859142092,0.0,0.7580213346364804,0.0
75,1.0,75.0,0.3727913378276856,0.0,0.7542636740218828,0.0
76,1.0,76.0,0.3625229171055083,0.0,0.7498485096413374,0.0
77,1.0,77.0,0.35242642669180585,0.0,0.7448235191202418,0.0
78,1.0,78.0,0.34250881231650926,0.0,0.7392466036445188,0.0
79,1.0,79.0,0.3327759481120034,0.0,0.7331681347282406,0.0
80,1.0,80.0,0.3232327183759884,0.0,0.7266145372386883,0.0
81,1.0,81.0,0.3138830941849985,0.0,0.7195920288366762,0.0
82,1.0,82.0,0.3047302051448865,0.0,0.7121129540937591,0.0
83,1.0,83.0,0.295776406574943,0.0,0.7042232456342856,0.0
84,1.0,84.0,0.28702334419125647,0.0,0.6960020672088107,0.0
85,1.0,85.0,0.2784720176697894,0.0,0.6875258178931648,0.0
86,1.0,86.0,0.27012284288092614,0.0,0.6788232864693253,0.0
87,1.0,87.0,0.26197571012849374,0.0,0.6698644991751836,0.0
88,1.0,88.0,0.25403003471380947,0.0,0.6606027516873304,0.0
89,1.0,89.0,0.24628479895872113,0.0,0.6510421403747317,0.0
90,1.0,90.0,0.23873858797057762,0.0,0.6412725118321543,0.0
91,1.0,91.0,0.2313896256978197,0.0,0.6314321139565104,0.0
92,1.0,92.0,0.22423581689514246,0.0,0.6216168112161334,0.0
93,1.0,93.0,0.21727479580787162,0.0,0.6118065740224168,0.0
94,1.0,94.0,0.21050397413640565,0.0,0.6018773833416742,0.0
95,1.0,95.0,0.20392057718099824,0.0,0.5917039042969227,0.0
96,1.0,96.0,0.19752166018066702,0.0,0.5812813683031064,0.0
97,1.0,97.0,0.19130410861239205,0.0,0.5707678393837243,0.0
98,1.0,98.0,0.18526463740565188,0.0,0.5603994661471581,0.0
99,1.0,99.0,0.17939980833816133,0.0,0.550328194062625,0.0
100,1.0,100.0,0.17370607520626646,0.0,0.5405001103484383,0.0
101,1.0,101.0,0.16817984666685237,0.0,0.5306753803711068,0.0
102,1.0,102.0,0.16281753995635873,0.0,0.520592852481842,0.0
103,1.0,103.0,0.15761559633448424,0.0,0.5101722488162932,0.0
104,1.0,104.0,0.15257044832497263,0.0,0.49960720366324635,0.0
105,1.0,105.0,0.14767845925977907,0.0,0.48926848954302804,0.0
106,1.0,106.0,0.14293587911585875,0.0,0.47946754737206404,0.0
107,1.0,107.0,0.13833885905421833,0.0,0.470235277080376,0.0
108,1.0,108.0,0.13388353579496787,0.0,0.4612732990077161,0.0
109,1.0,109.0,0.12956615165920565,0.0,0.4521270603419496,0.0
110,1.0,110.0,0.1253831445373695,0.0,0.4424813307841529,0.0
111,1.0,111.0,0.12133114747531143,0.0,0.4323887471039809,0.0
112,1.0,112.0,0.11740688388167965,0.0,0.4222744184247496,0.0
113,1.0,113.0,0.11360700790914038,0.0,0.41269755813584547,0.0
114,1.0,114.0,0.10992798307790516,0.0,0.4040079193364614,0.0
115,1.0,115.0,0.1063660846394311,0.0,0.3961095569575084,0.0
116,1.0,116.0,0.10291754888629714,0.0,0.388487024205607,0.0
117,1.0,117.0,0.09957880668828455,0.0,0.38049238825354575,0.0
118,1.0,118.0,0.09634667703362644,0.0,0.3717307185334108,0.0
119,1.0,119.0,0.09321840080831398,0.0,0.362315542346534,0.0
120,1.0,120.0,0.09019147113182913,0.0,0.35283572651133527,0.0
121,1.0,121.0,0.08726332869309253,0.0,0.34404117974334447,0.0
122,1.0,122.0,0.08443107753183665,0.0,0.3364195879833836,0.0
123,1.0,123.0,0.08169138585662984,0.0,0.3299039397961577,0.0
124,1.0,124.0,0.07904065296320496,0.0,0.3238815387589815,0.0
125,1.0,125.0,0.07647538496418178,0.0,0.31750861143673,0.0
126,1.0,126.0,0.0739925999245109,0.0,0.310164267578938,0.0
127,1.0,127.0,0.0715900463563721,0.0,0.30179814434493984,0.0
128,1.0,128.0,0.06926609577854903,0.0,0.29298071157287997,0.0
129,1.0,129.0,0.0670193295160493,0.0,0.28462325265505517,0.0
130,1.0,130.0,0.06484800319762477,0.0,0.2775101437064162,0.0
131,1.0,131.0,0.06274965427312533,0.0,0.27188583218261403,0.0
132,1.0,132.0,0.06072106851450289,0.0,0.26731152760668536,0.0
133,1.0,133.0,0.0587586568328975,0.0,0.2628682287636029,0.0
134,1.0,134.0,0.0568590900852657,0.0,0.2576062699688128,0.0
135,1.0,135.0,0.05501989739240402,0.0,0.2510174058066528,0.0
136,1.0,136.0,0.05323972871182793,0.0,0.24329489927110462,0.0
137,1.0,137.0,0.05151812494056395,0.0,0.23525287741804723,0.0
138,1.0,138.0,0.04985486777154681,0.0,0.22794355627508367,0.0
139,1.0,139.0,0.048249189225224164,0.0,0.22215676063734693,0.0
140,1.0,140.0,0.04669920610440719,0.0,0.21804074153340924,0.0
141,1.0,141.0,0.04520186077932252,0.0,0.2150231187665936,0.0
142,1.0,142.0,0.04375342866890661,0.0,0.21206761955283338,0.0
143,1.0,143.0,0.04235039287387856,0.0,0.2081456452351401,0.0
144,1.0,144.0,0.04099030648688826,0.0,0.20270460260543957,0.0
145,1.0,145.0,0.03967224967239817,0.0,0.1959200364156576,0.0
146,1.0,146.0,0.03839665308199251,0.0,0.18862013965922048,0.0
147,1.0,147.0,0.037164532973235624,0.0,0.18192007512442737,0.0
148,1.0,148.0,0.03597644683981288,0.0,0.17673154439256303,0.0
149,1.0,149.0,0.03483161384200996,0.0,0.17336434011922844,0.0
150,1.0,150.0,0.03372758929087987,0.0,0.17139165050181127,0.0
