,t,z,csim,csim2,cvar,cvar2
68,1.0,68.0,0.02791305532469678,0.010776112954865793,0.007322638265762954,0.001489766434442216
69,1.0,69.0,0.026720082387361174,0.010224839724956344,0.007012061039912019,0.0014052553190352717
70,1.0,70.0,0.025582895952946178,0.009704577845284341,0.0067149841824814555,0.001325890981096559
71,1.0,71.0,0.02449868582770445,0.009213420137708109,0.006430863375583987,0.0012513440106821946
72,1.0,72.0,0.023464773995375866,0.008749586711638283,0.006159168383061251,0.0011813064560316842
73,1.0,73.0,0.022478652710136583,0.00831141581474155,0.0058993764211577905,0.0011154904853930055
74,1.0,74.0,0.02153790964781711,0.00789735541637929,0.005650990658761002,0.0010536271147655676
75,1.0,75.0,0.0206403313571885,0.007505955380363338,0.005413530403595772,0.0009954650041199267
76,1.0,76.0,0.019783694535251965,0.007135860286384108,0.005186506245737034,0.0009407693190554283
77,1.0,77.0,0.018966068175858466,0.006785802769339558,0.004969499905982309,0.000889320655454043
78,1.0,78.0,0.01818545545113394,0.0064545973312783115,0.004762042371363131,0.0008409140323209211
79,1.0,79.0,0.017440059660073653,0.006141134660194282,0.004563723043447513,0.000795357938263658
80,1.0,80.0,0.016728164243567368,0.005844376341215856,0.004374143850894756,0.0007524734413977311
81,1.0,81.0,0.016048125812745968,0.005563349992688279,0.004192914843459365,0.0007120933530590241
82,1.0,82.0,0.015398404643691653,0.005297144696746643,0.004019661775343651,0.00067406144500604
83,1.0,83.0,0.014777521355281533,0.005044906839243292,0.003854032177244641,0.0006382317161467274
84,1.0,84.0,0.014184094192925984,0.004805836208222956,0.003695674934638166,0.0006044677081150909
85,1.0,85.0,0.013616797830722161,0.004579182387348435,0.0035442743277378217,0.0005726418641318041
86,1.0,86.0,0.013074390408414323,0.004364241420055924,0.003399510666069693,0.0005426349321215628
87,1.0,87.0,0.012555647482553537,0.004160352689595311,0.0032610719412302755,0.0005143354063239843
88,1.0,88.0,0.012059496191891941,0.003966896044632665,0.0031286907531127323,0.0004876390060294831
89,1.0,89.0,0.01158482435582517,0.0037832891249924357,0.003002077753182309,0.0004624481912548902
90,1.0,90.0,0.011130645233606363,0.003608984880117776,0.002880980869354777,0.0004386717090568767
91,1.0,91.0,0.010695981510315871,0.0034434692396780437,0.002765143606543143,0.00041622417252868327
92,1.0,92.0,0.01027992848949031,0.003286258981621164,0.0026543261794280777,0.00039502566706814933
93,1.0,93.0,0.00988161006028804,0.0031368997285736587,0.00254830404872235,0.0003750013836306821
94,1.0,94.0,0.009500196585634366,0.0029949640853170873,0.0024468488878035305,0.00035608127817992805
95,1.0,95.0,0.009134931675787333,0.002860049915299806,0.0023497720673163977,0.0003381997523601129
96,1.0,96.0,0.00878504604470701,0.002731778716686304,0.002256858499355515,0.0003212953592318527
97,1.0,97.0,0.00844983550156246,0.002609794131240515,0.002167919678964616,0.00030531052631367536
98,1.0,98.0,0.008128636626298865,0.002493760542852295,0.0020827812327710625,0.0002901912990028648
99,1.0,99.0,0.007820800722548083,0.002383361774109952,0.0020012628973067955,0.0002758871015890781
100,1.0,100.0,0.007525731703448169,0.002278299877118691,0.001923207533552284,0.0002623505132027507
101,1.0,101.0,0.007242844829542442,0.002178293984688944,0.0018484557108788457,0.00024953706053391743
102,1.0,102.0,0.0069716033485975925,0.0020830792615683415,0.0017768637486094455,0.00023740502388096567
103,1.0,103.0,0.006711474862470763,0.0019924059134646902,0.0017082843386353368,0.0002259152575833908
104,1.0,104.0,0.006461967576029911,0.0019060382601268815,0.0016425848114415055,0.00021503102224968015
105,1.0,105.0,0.006222603962154184,0.0018237538880353777,0.0015796335338311841,0.00020471782882727223
106,1.0,106.0,0.005992943142130215,0.0017453428268072026,0.0015193128742830935,0.00019494329242341436
107,1.0,107.0,0.005772551570909859,0.001670606816265948,0.0014615016451705412,0.00018567699602983637
108,1.0,108.0,0.00556102285767612,0.0015993585957601024,0.0014060882892591943,0.00017689036268232959
109,1.0,109.0,0.005357968603746441,0.0015314212438737361,0.0013529659970303674,0.00016855653687440755
110,1.0,110.0,0.00516301955896643,0.0014666275568000079,0.001302033844769781,0.0001606502745166034
111,1.0,111.0,0.004975823966101268,0.0014048194760213218,0.0012531959768811855,0.00015314784098984194
112,1.0,112.0,0.0047960461804809834,0.0013458475358299347,0.0012063606215265612,0.00014602691634344988
113,1.0,113.0,0.0046233659950361446,0.001289570372124121,0.0011614396133876775,0.00013926650632939573
114,1.0,114.0,0.004457477765193344,0.0012358542513962773,0.001118347976364921,0.000132846858483076
115,1.0,115.0,0.004298089887480173,0.0011845726321018817,0.0010770041594972575,0.00012674938285161491
116,1.0,116.0,0.004144924448697088,0.001135605748010066,0.0010373306471851925,0.00012095657765689795
117,1.0,117.0,0.0039977169233450524,0.00108884021939854,0.0009992545135588478,0.00011545196040844154
118,1.0,118.0,0.0038562156384041547,0.001044168667092113,0.0009627074498501646,0.00011022000480312415
119,1.0,119.0,0.0037201808896408905,0.0010014893698551287,0.0009276250458185366,0.00010524608294113603
120,1.0,120.0,0.0035893838107460213,0.000960705936050128,0.0008939455721820785,0.00010051641185240969
121,1.0,121.0,0.003463605273620791,0.0009217270061646883,0.0008616088372862292,9.601800291264234e-05
122,1.0,122.0,0.0033426351029921283,0.000884465978547347,0.0008305557206086353,9.17386130889328e-05
123,1.0,123.0,0.003226271854593103,0.0008488407623616604,0.0008007286661035698,8.766669774033592e-05
124,1.0,124.0,0.003114323062079604,0.0008147735203474427,0.0007720728915348251,8.379136567426089e-05
125,1.0,125.0,0.0030066056532650973,0.000782190439986955,0.0007445376318650186,8.010233752300279e-05
126,1.0,126.0,0.00290294608392799,0.0007510214943886825,0.0007180766439210121,7.658990844584257e-05
127,1.0,127.0,0.0028031798557266404,0.0007212002159200324,0.0006926475372826273,7.324491521812984e-05
128,1.0,128.0,0.002707150330735277,0.0006926634868770277,0.0006682101093906941,7.005870675818348e-05
129,1.0,129.0,0.0026147072189940932,0.0006653513528963367,0.0006447244317539814,6.70231164321181e-05
130,1.0,130.0,0.0025257052476260317,0.0006392068675076528,0.0006221496452324953,6.413043451030951e-05
131,1.0,131.0,0.002440003575574456,0.0006141759424069363,0.0006004441325463269,6.1373380002103e-05
132,1.0,132.0,0.0023574661832618245,0.0005902072218755616,0.0005795670665155736,5.874507224345041e-05
133,1.0,133.0,0.00227796300871712,0.0005672519443555349,0.0005594806110177341,5.6239003698554377e-05
134,1.0,134.0,0.002201371214737599,0.0005452637966684132,0.0005401516530554509,5.3849015678926946e-05
135,1.0,135.0,0.002127575806680011,0.0005241987602657026,0.0005215520959323082,5.156927810075688e-05
136,1.0,136.0,0.0020564691264786696,0.0005040149595001351,0.000503657400534293,4.9394273165218305e-05
137,1.0,137.0,0.001987949183632323,0.00048467252514616945,0.0004864439216356187,4.731878156684304e-05
138,1.0,138.0,0.0019219174044615317,0.00046613348654458823,0.00046988622794385003,4.53378691272236e-05
139,1.0,139.0,0.0018582767048505545,0.0004483616872787153,0.0004539556890634377,4.3446871992591114e-05
140,1.0,140.0,0.0017969307351587151,0.0004313227272419638,0.00043862108479632576,4.164137960574183e-05
141,1.0,141.0,0.0017377846754394475,0.00041498390582616305,0.0004238510681316242,3.991721614667804e-05
142,1.0,142.0,0.001680747274968962,0.0003993141541727863,0.0004096174184354898,3.827042228937537e-05
143,1.0,143.0,0.0016257332155685264,0.00038428394552785243,0.0003958975830819538,3.669723945638664e-05
144,1.0,144.0,0.001572664679615455,0.00036986518468163455,0.00038267525016460064,3.519409807305805e-05
145,1.0,145.0,0.0015214712511650624,0.00035603109277407345,0.00036993853647303336,3.375760992281073e-05
146,1.0,146.0,0.001472087987699447,0.0003427560971633293,0.0003576764476925331,3.238456321202999e-05
147,1.0,147.0,0.001424452303497499,0.0003300157574097604,0.000345875089508506,3.10719179943322e-05
148,1.0,148.0,0.0013785008849431229,0.00031778672228175147,0.00033451529742950373,2.981679966777165e-05
149,1.0,149.0,0.0013341679390924534,0.0003060467170673024,0.00032357280365088965,2.8616489268237173e-05
150,1.0,150.0,0.00129138556572081,0.0002947745419404193,0.0003130209921692646,2.746841086183111e-05
