,t,z,csim,csim2,cvar,cvar2
80,1.0,80.0,0.04010566960843078,0.0,0.030639187097723713,0.0
81,1.0,81.0,0.038301525783499074,0.0,0.029133357940340297,0.0
82,1.0,82.0,0.03658698343067822,0.0,0.027707901450801573,0.0
83,1.0,83.0,0.034957148712254686,0.0,0.02635825572434571,0.0
84,1.0,84.0,0.033407439025817824,0.0,0.025080091611683994,0.0
85,1.0,85.0,0.03193352738011589,0.0,0.023869393441436175,0.0
86,1.0,86.0,0.030531356088638027,0.0,0.022722334483847712,0.0
87,1.0,87.0,0.02919705824093478,0.0,0.02163530543416102,0.0
88,1.0,88.0,0.02792708037042261,0.0,0.020604977646886225,0.0
89,1.0,89.0,0.026717980855794913,0.0,0.01962814581341976,0.0
90,1.0,90.0,0.025566584754077467,0.0,0.018701846642096443,0.0
91,1.0,91.0,0.024469858469028046,0.0,0.01782325638827093,0.0
92,1.0,92.0,0.023424964415974966,0.0,0.01698972535462333,0.0
93,1.0,93.0,0.02242920897458267,0.0,0.016198778381119664,0.0
94,1.0,94.0,0.02148005292690271,0.0,0.015448042704824288,0.0
95,1.0,95.0,0.020575131336986553,0.0,0.014735358771069823,0.0
96,1.0,96.0,0.01971216091145223,0.0,0.014058607257342695,0.0
97,1.0,97.0,0.01888901202652452,0.0,0.013415831465070936,0.0
98,1.0,98.0,0.01810367879770804,0.0,0.012805201971811188,0.0
99,1.0,99.0,0.017354247818987895,0.0,0.012224961213218928,0.0
100,1.0,100.0,0.016638931211922933,0.0,0.011673489234735577,0.0
101,1.0,101.0,0.01595602076829822,0.0,0.01114923661905253,0.0
102,1.0,102.0,0.015303920394870956,0.0,0.010650759923446601,0.0
103,1.0,103.0,0.014681098516329523,0.0,0.01017667521561425,0.0
104,1.0,104.0,0.014086120616537436,0.0,0.009725694508617589,0.0
105,1.0,105.0,0.013517619514295693,0.0,0.009296591675494485,0.0
106,1.0,106.0,0.012974314449359025,0.0,0.008888228557496665,0.0
107,1.0,107.0,0.012454978835973653,0.0,0.008499510863596236,0.0
108,1.0,108.0,0.011958457240716532,0.0,0.008129414928318783,0.0
109,1.0,109.0,0.011483653579241384,0.0,0.007776972804399593,0.0
110,1.0,110.0,0.01102952978616646,0.0,0.007441271596415152,0.0
111,1.0,111.0,0.010595101870186554,0.0,0.007121449215469796,0.0
112,1.0,112.0,0.010179436323800717,0.0,0.006816690433628041,0.0
113,1.0,113.0,0.009781647483532628,0.0,0.006526224401680344,0.0
114,1.0,114.0,0.009400894770778455,0.0,0.006249321959574848,0.0
115,1.0,115.0,0.009036380415887698,0.0,0.0059852937632806835,0.0
116,1.0,116.0,0.008687347440737353,0.0,0.005733488676104051,0.0
117,1.0,117.0,0.008353077800939213,0.0,0.005493292026792175,0.0
118,1.0,118.0,0.008032890306772605,0.0,0.0052641234062920685,0.0
119,1.0,119.0,0.007726138369061404,0.0,0.005045433956326213,0.0
120,1.0,120.0,0.007432207554946535,0.0,0.0048367035639744075,0.0
121,1.0,121.0,0.007150513298279546,0.0,0.004637438529200401,0.0
122,1.0,122.0,0.006880499017181514,0.0,0.004447170127352946,0.0
123,1.0,123.0,0.0066216349040397445,0.0,0.00426545408158818,0.0
124,1.0,124.0,0.006373417143469375,0.0,0.004091870482771558,0.0
125,1.0,125.0,0.006135367413212919,0.0,0.003926023428090171,0.0
126,1.0,126.0,0.005907032061482719,0.0,0.0037675397784799666,0.0
127,1.0,127.0,0.005687980719406769,0.0,0.0036160669071984867,0.0
128,1.0,128.0,0.005477804278243388,0.0,0.0034712699056054816,0.0
129,1.0,129.0,0.005276112630579439,0.0,0.0033328290998651533,0.0
130,1.0,130.0,0.005082532717656641,0.0,0.003200438688962234,0.0
131,1.0,131.0,0.004896707345202201,0.0,0.0030738068260407155,0.0
132,1.0,132.0,0.004718295070764071,0.0,0.0029526567580335093,0.0
133,1.0,133.0,0.00454697078613926,0.0,0.0028367280764657115,0.0
134,1.0,134.0,0.0043824264014112515,0.0,0.0027257770131915893,0.0
135,1.0,135.0,0.004224370847742822,0.0,0.00261957513733456,0.0
136,1.0,136.0,0.004072528964479209,0.0,0.002517906589676081,0.0
137,1.0,137.0,0.0039266392842170015,0.0,0.002420564759149957,0.0
138,1.0,138.0,0.0037864513506398853,0.0,0.0023273496748488867,0.0
139,1.0,139.0,0.003651723453965417,0.0,0.0022380671521410943,0.0
140,1.0,140.0,0.00352222164412657,0.0,0.002152529972069921,0.0
141,1.0,141.0,0.0033977202987440992,0.0,0.0020705604311858743,0.0
142,1.0,142.0,0.003278003891660108,0.0,0.001991992914559782,0.0
143,1.0,143.0,0.0031628689976799366,0.0,0.0019166750576641918,0.0
144,1.0,144.0,0.003052125418341993,0.0,0.0018444666413595873,0.0
145,1.0,145.0,0.002945595622261356,0.0,0.0017752363704919552,0.0
146,1.0,146.0,0.0028431123763527646,0.0,0.0017088576752373845,0.0
147,1.0,147.0,0.002744515333136541,0.0,0.0016452051927135947,0.0
148,1.0,148.0,0.002649647774070128,0.0,0.0015841533834441517,0.0
149,1.0,149.0,0.0025583548073616624,0.0,0.001525577874851781,0.0
150,1.0,150.0,0.002470483733482487,0.0,0.0014693589626717245,0.0
